LSOA21CD,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01000104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000108,27.077,32.024,39.206,48.863,59.194,71.289,83.384,95.479,107.543,119.638,131.733,143.828,155.953,168.048,180.143,192.238,204.333,216.428,228.553,240.648,252.742,264.837,276.962,289.057,301.152,313.277,325.372
E01000110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000115,8.115,8.622,9.955,12.199,14.554,16.973,19.548,21.856,24.449,26.44,28.512,30.418,31.422,32.826,33.872,35.166,35.706,37.57,38.984,40.676,42.324,43.385,45.844,46.413,46.101,47.012,47.365
E01000116,0.0,0.0,2.25,7.05,12.087,17.26,22.768,27.706,33.252,37.509,41.941,46.017,48.165,51.17,53.405,56.174,57.329,61.316,64.34,67.959,71.485,73.753,79.012,80.23,79.679,81.627,82.384
E01000117,8.115,8.622,9.546,10.917,12.356,13.834,15.408,16.819,18.404,19.62,20.886,22.051,22.664,23.523,24.162,24.953,25.283,26.422,27.286,28.32,29.327,29.975,31.478,31.826,31.614,32.17,32.386
E01000118,0.0,0.0,1.549,4.852,8.32,11.88,15.671,19.07,22.888,25.818,28.869,31.674,33.153,35.221,36.759,38.665,39.46,42.204,44.286,46.777,49.204,50.765,54.385,55.223,54.844,56.185,56.706
E01000119,0.0,0.0,1.052,3.296,5.651,8.07,10.645,12.953,15.547,17.537,19.609,21.515,22.519,23.923,24.969,26.263,26.803,28.667,30.081,31.773,33.421,34.482,36.941,37.51,37.253,38.163,38.517
E01000120,0.0,0.0,0.848,2.655,4.552,6.501,8.575,10.435,12.524,14.127,15.796,17.331,18.14,19.272,20.114,21.157,21.591,23.093,24.232,25.595,26.923,27.777,29.758,30.217,30.009,30.743,31.028
E01000121,24.885,26.439,28.647,31.514,34.523,37.614,40.904,43.854,47.167,49.71,52.358,54.793,56.076,57.871,59.207,60.861,61.551,63.932,65.739,67.901,70.008,71.363,74.505,75.232,74.735,75.899,76.351
E01000122,45.037,47.85,49.616,50.053,50.511,50.981,51.482,51.93,52.435,52.822,53.225,53.595,53.79,54.064,54.267,54.518,54.623,54.986,55.261,55.59,55.91,56.117,56.595,56.705,56.351,56.528,56.597
E01000123,13.524,14.37,16.738,20.79,25.042,29.409,34.058,38.226,42.909,46.502,50.244,53.684,55.497,58.034,59.921,62.258,63.233,66.599,69.152,72.207,75.183,77.098,81.537,82.566,82.009,83.653,84.292
E01000124,8.656,9.196,13.208,21.124,29.432,37.964,47.048,55.193,64.341,71.361,78.672,85.395,88.937,93.893,97.58,102.147,104.052,110.627,115.616,121.585,127.4,131.141,139.816,141.824,140.857,144.07,145.318
E01000126,0.0,0.0,2.543,7.965,13.657,19.502,25.725,31.304,37.571,42.38,47.388,51.994,54.42,57.815,60.341,63.47,64.774,69.279,72.696,76.785,80.769,83.331,89.274,90.65,90.027,92.228,93.083
E01000127,0.0,0.0,1.754,5.493,9.419,13.449,17.741,21.589,25.911,29.228,32.681,35.858,37.531,39.872,41.614,43.772,44.672,47.778,50.135,52.955,55.702,57.47,61.568,62.517,62.088,63.606,64.195
E01000128,0.0,0.0,0.438,1.373,2.355,3.362,4.435,5.397,6.478,7.307,8.17,8.964,9.383,9.968,10.404,10.943,11.168,11.945,12.534,13.239,13.926,14.367,15.392,15.629,15.522,15.901,16.049
