LSOA21CD,Parameter,Scenario_world,Scenario,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01000105,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.647,5.425,9.741,14.588,20.056,24.911,31.018,35.379,41.525,47.606,49.965,56.227,61.952,69.568,77.064,87.031,96.791,107.899,118.125,128.509,141.318,149.041,156.914,166.306,173.334
E01000106,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.018,3.353,6.019,9.015,12.394,15.394,19.168,21.863,25.661,29.419,30.877,34.746,38.284,42.991,47.623,53.782,59.814,66.678,72.997,79.414,87.33,92.102,96.967,102.771,107.114
E01000107,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.626,5.356,9.616,14.402,19.8,24.593,30.622,34.928,40.995,46.999,49.328,55.51,61.161,68.681,76.08,85.92,95.556,106.522,116.618,126.869,139.515,147.14,154.911,164.184,171.122
E01000108,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.698,2.299,4.128,6.182,8.5,10.557,13.145,14.993,17.598,20.175,21.175,23.828,26.255,29.482,32.659,36.883,41.019,45.727,50.06,54.461,59.889,63.162,66.498,70.479,73.457
E01000110,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.348,4.44,7.972,11.939,16.414,20.388,25.385,28.955,33.984,38.961,40.892,46.017,50.702,56.935,63.07,71.227,79.215,88.306,96.674,105.172,115.656,121.977,128.419,136.106,141.858
E01000111,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.61,2.011,3.611,5.407,7.434,9.234,11.497,13.114,15.392,17.646,18.521,20.842,22.964,25.787,28.565,32.26,35.878,39.995,43.785,47.634,52.382,55.245,58.163,61.645,64.25
E01000112,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.694,3.658,4.764,6.596,9.343,12.48,16.003,19.978,23.507,27.946,31.117,35.584,40.005,41.72,46.271,50.433,55.97,61.418,68.664,75.758,83.833,91.266,98.814,108.126,113.74,119.462,126.29,131.399
E01000113,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.885,6.208,11.146,16.693,22.951,28.507,35.494,40.486,47.518,54.477,57.177,64.343,70.894,79.609,88.187,99.593,110.762,123.473,135.175,147.057,161.715,170.553,179.562,190.31,198.352
E01000114,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.314,4.327,7.769,11.636,15.997,19.87,24.74,28.219,33.121,37.971,39.853,44.848,49.414,55.489,61.467,69.417,77.202,86.062,94.218,102.5,112.718,118.878,125.157,132.648,138.254
E01000115,Domestic battery capacity,Hydrogen Evolution,Medium,kW,12.415,16.857,21.954,26.258,29.414,33.02,37.069,41.637,45.693,50.794,54.438,59.572,64.652,66.623,71.854,76.637,82.999,89.261,97.588,105.741,115.021,123.564,132.238,142.939,149.391,155.967,163.814,169.685
E01000116,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.743,5.742,10.31,15.44,21.228,26.367,32.83,37.446,43.951,50.387,52.884,59.512,65.571,73.632,81.566,92.115,102.446,114.203,125.026,136.016,149.574,157.748,166.08,176.022,183.46
E01000117,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.947,3.12,5.601,8.389,11.534,14.326,17.837,20.345,23.88,27.377,28.733,32.334,35.626,40.006,44.317,50.048,55.661,62.049,67.929,73.901,81.267,85.708,90.235,95.637,99.678
E01000118,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.66,4.97,6.472,9.364,14.019,19.335,25.307,32.044,38.025,45.547,50.921,58.492,65.984,68.89,76.604,83.656,93.039,102.273,114.552,126.576,140.261,152.858,165.65,181.431,190.945,200.643,212.214,220.873
E01000119,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.361,4.483,8.05,12.055,16.574,20.586,25.633,29.237,34.316,39.341,41.291,46.465,51.196,57.491,63.685,71.922,79.987,89.167,97.617,106.198,116.784,123.166,129.672,137.434,143.242
E01000120,Domestic battery capacity,Hydrogen Evolution,Medium,kW,7.32,9.939,12.945,15.739,18.188,20.986,24.129,27.674,30.822,34.781,37.608,41.593,45.535,47.065,51.124,54.836,59.774,64.633,71.095,77.423,84.625,91.254,97.986,106.291,111.298,116.402,122.491,127.048
E01000121,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.694,3.658,4.764,6.576,9.276,12.36,15.824,19.732,23.202,27.566,30.683,35.075,39.421,41.107,45.582,49.673,55.116,60.473,67.596,74.571,82.51,89.817,97.238,106.392,111.912,117.538,124.25,129.273
E01000122,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.66,4.97,6.472,7.822,8.939,10.214,11.646,13.262,14.697,16.501,17.79,19.606,21.403,22.1,23.95,25.642,27.892,30.107,33.052,35.936,39.219,42.24,45.309,49.094,51.376,53.702,56.477,58.554
E01000123,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.363,4.491,8.063,12.076,16.602,20.621,25.676,29.286,34.374,39.407,41.36,46.544,51.282,57.587,63.792,72.042,80.122,89.317,97.781,106.377,116.98,123.373,129.89,137.665,143.482
E01000124,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.635,3.578,4.66,6.22,8.371,10.829,13.59,16.704,19.469,22.947,25.431,28.931,32.395,33.738,37.305,40.565,44.903,49.172,54.848,60.407,66.733,72.557,78.471,85.766,90.165,94.648,99.998,104.001
E01000126,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.218,4.013,7.206,10.792,14.838,18.429,22.947,26.174,30.72,35.219,36.964,41.597,45.832,51.466,57.012,64.385,71.606,79.824,87.389,95.07,104.547,110.261,116.084,123.033,128.232
E01000127,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.352,4.453,7.994,11.973,16.461,20.446,25.457,29.037,34.081,39.072,41.009,46.148,50.846,57.098,63.249,71.43,79.441,88.557,96.95,105.472,115.986,122.324,128.785,136.494,142.262
E01000128,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.608,2.004,3.598,5.388,7.408,9.201,11.456,13.067,15.337,17.583,18.454,20.767,22.881,25.694,28.463,32.144,35.749,39.852,43.629,47.464,52.195,55.047,57.955,61.424,64.02
E01000129,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.671,2.209,3.966,5.94,8.167,10.144,12.631,14.407,16.91,19.386,20.347,22.896,25.228,28.329,31.381,35.44,39.415,43.938,48.102,52.33,57.547,60.692,63.897,67.722,70.584
E01000130,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.023,3.37,6.051,9.063,12.46,15.477,19.27,21.98,25.798,29.576,31.042,34.932,38.489,43.22,47.877,54.069,60.133,67.034,73.387,79.838,87.796,92.594,97.485,103.32,107.687
E01000131,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.757,2.494,4.477,6.706,9.219,11.451,14.258,16.263,19.088,21.883,22.968,25.846,28.477,31.979,35.424,40.006,44.492,49.598,54.299,59.072,64.96,68.51,72.129,76.446,79.677
E01000132,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.654,5.447,9.78,14.646,20.137,25.011,31.142,35.521,41.691,47.797,50.166,56.452,62.2,69.847,77.373,87.38,97.179,108.332,118.598,129.023,141.884,149.639,157.542,166.972,174.029
E01000133,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.986,3.248,5.831,8.733,12.007,14.914,18.569,21.181,24.86,28.501,29.913,33.662,37.089,41.649,46.136,52.103,57.947,64.597,70.719,76.935,84.604,89.228,93.94,99.563,103.771
E01000134,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.518,5.001,8.98,13.448,18.489,22.965,28.594,32.615,38.281,43.887,46.062,51.834,57.112,64.133,71.043,80.232,89.229,99.47,108.896,118.469,130.278,137.397,144.655,153.313,159.792
E01000135,Domestic battery capacity,Hydrogen Evolution,Medium,kW,5.124,6.957,9.061,11.05,12.838,14.881,17.176,19.765,22.064,24.955,27.02,29.93,32.809,33.926,36.89,39.601,43.207,46.756,51.475,56.096,61.355,66.196,71.112,77.177,80.833,84.56,89.007,92.335
E01000136,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.165,3.839,6.892,10.322,14.191,17.627,21.947,25.034,29.382,33.685,35.354,39.785,43.836,49.225,54.529,61.581,68.487,76.347,83.583,90.93,99.994,105.459,111.029,117.675,122.648
E01000137,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.185,0.61,1.096,1.641,2.256,2.802,3.489,3.979,4.671,5.355,5.62,6.324,6.968,7.825,8.668,9.789,10.887,12.136,13.286,14.454,15.895,16.764,17.649,18.706,19.496
E01000138,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.704,5.029,6.55,8.88,12.221,16.037,20.324,25.159,29.453,34.852,38.71,44.144,49.522,51.608,57.145,62.208,68.943,75.571,84.385,93.016,102.839,111.882,121.064,132.392,139.221,146.183,154.488,160.703
E01000139,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.41,1.35,2.424,3.631,4.991,6.2,7.719,8.805,10.334,11.848,12.435,13.993,15.418,17.314,19.179,21.66,24.089,26.853,29.398,31.982,35.17,37.092,39.051,41.389,43.138
E01000140,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.196,2.982,3.883,4.967,6.265,7.747,9.411,11.289,12.957,15.054,16.552,18.662,20.751,21.561,23.712,25.678,28.293,30.868,34.291,37.643,41.458,44.97,48.536,52.935,55.587,58.291,61.517,63.93
E01000141,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.873,2.875,5.161,7.73,10.627,13.2,16.435,18.747,22.003,25.225,26.475,29.793,32.827,36.863,40.834,46.116,51.287,57.173,62.592,68.094,74.881,78.974,83.145,88.122,91.846
E01000142,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.635,3.578,4.66,6.35,8.802,11.602,14.747,18.295,21.445,25.407,28.237,32.225,36.17,37.701,41.764,45.478,50.42,55.284,61.751,68.084,75.291,81.926,88.663,96.974,101.985,107.093,113.187,117.748
E01000143,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.604,1.99,3.574,5.352,7.359,9.14,11.38,12.981,15.236,17.467,18.332,20.63,22.73,25.525,28.275,31.932,35.513,39.589,43.34,47.15,51.85,54.684,57.572,61.018,63.597
E01000144,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.196,2.982,3.883,5.144,6.846,8.791,10.976,13.44,15.629,18.381,20.347,23.116,25.857,26.92,29.742,32.322,35.755,39.133,43.625,48.024,53.031,57.639,62.319,68.092,71.573,75.121,79.354,82.521
E01000145,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.751,2.475,4.444,6.656,9.151,11.366,14.152,16.143,18.947,21.721,22.798,25.655,28.267,31.742,35.162,39.71,44.163,49.231,53.897,58.635,64.479,68.003,71.595,75.88,79.087
E01000146,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.297,0.979,1.758,2.632,3.619,4.495,5.597,6.384,7.493,8.59,9.016,10.146,11.179,12.553,13.905,15.704,17.465,19.469,21.314,23.188,25.499,26.893,28.313,30.008,31.276
E01000147,Domestic battery capacity,Hydrogen Evolution,Medium,kW,4.89,6.639,8.647,10.934,13.535,16.506,19.843,23.607,26.949,31.153,34.155,38.386,42.572,44.196,48.507,52.447,57.691,62.851,69.712,76.431,84.077,91.117,98.265,107.083,112.399,117.819,124.284,129.122
E01000150,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.66,4.97,6.472,8.761,12.031,15.765,19.96,24.693,28.894,34.179,37.954,43.272,48.535,50.576,55.995,60.95,67.541,74.028,82.654,91.1,100.713,109.563,118.549,129.635,136.319,143.131,151.26,157.342
E01000151,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.477,1.57,2.819,4.222,5.804,7.209,8.976,10.238,12.017,13.777,14.459,16.272,17.928,20.132,22.302,25.186,28.01,31.225,34.184,37.189,40.896,43.131,45.409,48.127,50.161
E01000152,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.394,1.298,2.331,3.49,4.799,5.961,7.422,8.465,9.936,11.391,11.955,13.454,14.823,16.646,18.439,20.824,23.16,25.817,28.264,30.749,33.814,35.662,37.545,39.793,41.474
E01000153,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.46,1.515,2.72,4.074,5.601,6.956,8.662,9.88,11.596,13.294,13.953,15.701,17.3,19.427,21.52,24.303,27.029,30.13,32.986,35.885,39.462,41.619,43.817,46.44,48.403
E01000154,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.533,1.755,3.151,4.719,6.488,8.058,10.034,11.445,13.433,15.4,16.163,18.189,20.04,22.504,24.929,28.153,31.31,34.904,38.212,41.57,45.714,48.213,50.759,53.797,56.071
E01000156,Domestic battery capacity,Hydrogen Evolution,Medium,kW,4.158,5.645,7.353,8.711,9.577,10.566,11.678,12.931,14.045,15.445,16.445,17.854,19.248,19.789,21.224,22.537,24.283,26.002,28.287,30.525,33.071,35.416,37.796,40.733,42.504,44.309,46.462,48.073
E01000157,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.014,3.341,5.998,8.983,12.35,15.34,19.1,21.786,25.57,29.315,30.767,34.623,38.148,42.838,47.454,53.592,59.602,66.442,72.738,79.132,87.02,91.776,96.623,102.407,106.735
E01000158,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.391,4.582,8.227,12.322,16.94,21.041,26.199,29.883,35.074,40.21,42.203,47.492,52.327,58.761,65.092,73.51,81.754,91.137,99.774,108.544,119.364,125.887,132.536,140.47,146.406
E01000159,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.403,1.327,2.383,3.569,4.906,6.094,7.588,8.655,10.158,11.646,12.223,13.755,15.155,17.019,18.852,21.291,23.678,26.396,28.897,31.437,34.571,36.46,38.386,40.684,42.403
E01000160,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.661,2.178,3.911,5.857,8.052,10.002,12.453,14.204,16.672,19.113,20.06,22.574,24.873,27.931,30.94,34.942,38.861,43.32,47.426,51.595,56.738,59.838,62.999,66.77,69.592
E01000161,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.971,3.197,5.741,8.598,11.821,14.682,18.281,20.852,24.474,28.058,29.449,33.139,36.513,41.002,45.42,51.294,57.047,63.594,69.62,75.74,83.29,87.842,92.481,98.017,102.159
E01000162,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.659,2.172,3.9,5.841,8.03,9.974,12.419,14.165,16.626,19.06,20.005,22.512,24.804,27.853,30.854,34.845,38.753,43.2,47.294,51.452,56.58,59.672,62.824,66.585,69.399
E01000163,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.389,1.283,2.303,3.45,4.743,5.891,7.335,8.366,9.819,11.257,11.815,13.296,14.65,16.451,18.223,20.58,22.888,25.515,27.933,30.388,33.417,35.244,37.105,39.326,40.988
E01000164,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.635,3.578,4.66,5.827,7.078,8.506,10.111,11.921,13.528,15.549,16.993,19.028,21.041,21.822,23.895,25.79,28.311,30.792,34.092,37.323,41,44.385,47.822,52.063,54.62,57.225,60.335,62.661
E01000165,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.462,4.817,8.649,12.953,17.808,22.119,27.541,31.414,36.87,42.27,44.365,49.924,55.007,61.77,68.425,77.275,85.942,95.805,104.884,114.104,125.477,132.335,139.325,147.664,153.905
E01000166,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.807,2.658,4.772,7.147,9.826,12.205,15.196,17.333,20.344,23.324,24.479,27.547,30.352,34.083,37.756,42.639,47.421,52.863,57.873,62.96,69.235,73.019,76.876,81.478,84.921
E01000167,Domestic battery capacity,Hydrogen Evolution,Medium,kW,5.329,7.236,9.424,11.317,12.778,14.447,16.321,18.435,20.313,22.674,24.36,26.736,29.088,30,32.421,34.634,37.579,40.478,44.331,48.105,52.4,56.354,60.369,65.322,68.308,71.352,74.983,77.701
E01000168,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.791,5.9,10.594,15.866,21.813,27.093,33.734,38.478,45.162,51.776,54.342,61.152,67.378,75.662,83.814,94.654,105.269,117.35,128.471,139.764,153.696,162.096,170.657,180.872,188.516
E01000169,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.651,5.44,9.767,14.627,20.11,24.978,31.101,35.475,41.637,47.734,50.1,56.378,62.118,69.755,77.271,87.265,97.052,108.19,118.443,128.854,141.698,149.443,157.336,166.754,173.801
E01000170,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.518,5,8.977,13.445,18.485,22.96,28.587,32.608,38.272,43.877,46.051,51.822,57.098,64.118,71.026,80.213,89.208,99.446,108.871,118.441,130.247,137.365,144.62,153.277,159.754
E01000171,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.758,2.497,4.484,6.715,9.232,11.467,14.278,16.286,19.114,21.914,23,25.882,28.517,32.023,35.473,40.061,44.554,49.667,54.374,59.154,65.05,68.605,72.229,76.552,79.787
E01000172,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.784,2.584,4.639,6.948,9.552,11.865,14.773,16.85,19.777,22.674,23.797,26.779,29.506,33.134,36.703,41.451,46.099,51.39,56.26,61.205,67.306,70.984,74.734,79.207,82.554
E01000173,Domestic battery capacity,Hydrogen Evolution,Medium,kW,6.047,8.21,10.692,13.143,15.494,18.179,21.194,24.597,27.617,31.417,34.13,37.954,41.738,43.205,47.101,50.663,55.402,60.065,66.266,72.339,79.25,85.612,92.073,100.042,104.847,109.745,115.589,119.962
E01000174,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.568,1.872,3.36,5.032,6.919,8.594,10.7,12.205,14.325,16.423,17.237,19.397,21.372,23.999,26.585,30.023,33.39,37.222,40.75,44.332,48.751,51.415,54.131,57.371,59.795
E01000175,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,2.135,7.034,12.629,18.914,26.004,32.299,40.216,45.872,53.84,61.725,64.783,72.902,80.324,90.2,99.918,112.841,125.496,139.898,153.157,166.62,183.228,193.242,203.448,215.626,224.739
E01000176,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.813,2.679,4.81,7.204,9.904,12.301,15.317,17.47,20.505,23.508,24.673,27.765,30.592,34.353,38.054,42.976,47.796,53.281,58.33,63.458,69.783,73.597,77.484,82.122,85.593
E01000177,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.051,3.463,6.218,9.312,12.803,15.902,19.799,22.584,26.507,30.389,31.894,35.891,39.546,44.408,49.192,55.555,61.785,68.876,75.403,82.031,90.208,95.138,100.163,106.158,110.645
E01000178,Domestic battery capacity,Hydrogen Evolution,Medium,kW,5.856,7.951,10.356,13.07,16.129,19.624,23.548,27.976,31.907,36.851,40.382,45.358,50.282,52.192,57.262,61.897,68.064,74.133,82.203,90.106,99.099,107.379,115.786,126.158,132.411,138.785,146.389,152.08
E01000179,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.858,2.827,5.075,7.6,10.449,12.979,16.16,18.433,21.635,24.803,26.032,29.295,32.277,36.246,40.151,45.344,50.429,56.217,61.544,66.954,73.628,77.652,81.753,86.647,90.309
E01000180,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.163,0.536,0.963,1.442,1.982,2.462,3.066,3.497,4.105,4.706,4.939,5.558,6.124,6.876,7.617,8.603,9.567,10.665,11.676,12.702,13.969,14.732,15.51,16.438,17.133
E01000181,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.66,4.97,6.472,8.543,11.313,14.477,18.031,22.04,25.6,30.077,33.275,37.781,42.24,43.969,48.56,52.757,58.342,63.837,71.145,78.301,86.445,93.943,101.556,110.947,116.61,122.382,129.268,134.421
E01000182,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.694,3.658,4.764,5.802,6.726,7.781,8.967,10.304,11.492,12.985,14.052,15.555,17.042,17.619,19.151,20.551,22.414,24.247,26.684,29.072,31.788,34.289,36.829,39.962,41.851,43.776,46.073,47.792
E01000183,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.694,3.658,4.764,6.859,10.207,14.032,18.329,23.176,27.479,32.891,36.757,42.204,47.594,49.685,55.235,60.309,67.06,73.704,82.538,91.189,101.035,110.098,119.301,130.655,137.501,144.478,152.803,159.032
E01000184,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.669,2.205,3.96,5.93,8.153,10.127,12.609,14.382,16.881,19.353,20.312,22.857,25.184,28.281,31.328,35.38,39.347,43.863,48.02,52.241,57.448,60.588,63.788,67.606,70.463
E01000185,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.072,0.237,0.426,0.637,0.876,1.088,1.355,1.546,1.814,2.08,2.183,2.456,2.706,3.039,3.367,3.802,4.228,4.714,5.16,5.614,6.174,6.511,6.855,7.265,7.572
E01000186,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.173,3.863,6.936,10.387,14.28,17.737,22.085,25.191,29.567,33.897,35.577,40.035,44.111,49.534,54.871,61.968,68.918,76.827,84.108,91.501,100.622,106.121,111.726,118.414,123.418
E01000187,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.867,2.856,5.127,7.678,10.557,13.112,16.326,18.622,21.857,25.058,26.3,29.596,32.609,36.618,40.563,45.81,50.947,56.794,62.176,67.642,74.384,78.449,82.593,87.537,91.236
E01000188,Domestic battery capacity,Hydrogen Evolution,Medium,kW,10.98,14.909,19.417,23.094,25.588,28.436,31.635,35.245,38.449,42.48,45.359,49.415,53.429,54.986,59.12,62.898,67.925,72.873,79.452,85.894,93.226,99.976,106.829,115.284,120.382,125.578,131.778,136.417
E01000189,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.264,0.869,1.56,2.336,3.212,3.989,4.967,5.666,6.65,7.624,8.002,9.004,9.921,11.141,12.341,13.937,15.5,17.279,18.917,20.58,22.631,23.868,25.129,26.633,27.758
E01000190,Domestic battery capacity,Hydrogen Evolution,Medium,kW,7.964,10.814,14.084,16.765,18.607,20.712,23.075,25.741,28.109,31.086,33.213,36.209,39.175,40.325,43.378,46.169,49.883,53.538,58.398,63.157,68.573,73.559,78.622,84.868,88.634,92.472,97.052,100.479
E01000191,Domestic battery capacity,Hydrogen Evolution,Medium,kW,32.385,43.97,57.267,66.574,70.402,74.775,79.687,85.228,90.147,96.335,100.755,106.982,113.144,115.534,121.879,127.68,135.398,142.993,153.092,162.982,174.238,184.599,195.121,208.101,215.927,223.903,233.42,240.542
E01000192,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.775,2.553,4.583,6.864,9.437,11.722,14.595,16.648,19.54,22.401,23.511,26.458,29.151,32.735,36.262,40.953,45.545,50.772,55.584,60.47,66.497,70.132,73.836,78.255,81.563
E01000193,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.19,3.921,7.039,10.542,14.494,18.002,22.415,25.567,30.008,34.403,36.108,40.633,44.77,50.274,55.691,62.894,69.947,77.975,85.364,92.868,102.125,107.706,113.395,120.183,125.262
E01000194,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.37,4.514,8.104,12.137,16.687,20.726,25.807,29.436,34.549,39.608,41.571,46.781,51.544,57.881,64.117,72.41,80.53,89.772,98.28,106.919,117.577,124.003,130.552,138.367,144.214
E01000195,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.798,2.63,4.721,7.071,9.721,12.075,15.035,17.149,20.128,23.075,24.219,27.254,30.029,33.721,37.354,42.185,46.916,52.3,57.257,62.29,68.499,72.242,76.058,80.611,84.017
E01000196,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.16,0.526,0.944,1.414,1.945,2.415,3.008,3.431,4.026,4.616,4.845,5.452,6.007,6.746,7.472,8.439,9.385,10.462,11.454,12.461,13.703,14.452,15.215,16.126,16.807
E01000197,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.66,4.97,6.472,8.117,9.909,11.956,14.255,16.849,19.152,22.049,24.118,27.033,29.918,31.037,34.007,36.723,40.335,43.891,48.619,53.249,58.518,63.368,68.294,74.37,78.034,81.768,86.223,89.557
