LSOA21CD,Parameter,Scenario_world,Scenario,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01000932,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.011,0.036,0.064,0.092,0.124,0.139,0.174,0.181,0.21,0.243,0.225,0.258,0.275,0.329,0.378,0.442,0.51,0.589,0.668,0.748,0.857,0.922,0.988,1.083,1.155
E01000933,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.016,0.052,0.092,0.133,0.18,0.203,0.253,0.263,0.305,0.353,0.327,0.374,0.4,0.478,0.548,0.642,0.741,0.856,0.97,1.086,1.244,1.339,1.435,1.572,1.677
E01000934,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.014,0.046,0.082,0.119,0.16,0.18,0.225,0.234,0.271,0.314,0.291,0.333,0.355,0.425,0.488,0.57,0.658,0.761,0.863,0.965,1.106,1.19,1.276,1.398,1.491
E01000935,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.007,0.021,0.037,0.054,0.073,0.081,0.102,0.106,0.123,0.142,0.132,0.151,0.161,0.192,0.221,0.258,0.298,0.344,0.39,0.437,0.5,0.539,0.577,0.632,0.675
E01000937,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.013,0.043,0.077,0.111,0.15,0.168,0.21,0.218,0.253,0.293,0.272,0.311,0.332,0.396,0.455,0.532,0.615,0.711,0.805,0.901,1.033,1.111,1.191,1.305,1.392
E01000938,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.021,0.069,0.122,0.177,0.239,0.268,0.335,0.348,0.404,0.468,0.434,0.496,0.529,0.632,0.726,0.849,0.981,1.133,1.285,1.438,1.647,1.773,1.9,2.082,2.221
E01000939,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.008,0.025,0.045,0.064,0.087,0.098,0.122,0.127,0.147,0.17,0.158,0.181,0.193,0.231,0.265,0.31,0.357,0.413,0.468,0.524,0.6,0.646,0.693,0.759,0.81
E01000941,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.008,0.025,0.045,0.064,0.087,0.098,0.122,0.127,0.148,0.171,0.158,0.181,0.193,0.231,0.265,0.31,0.358,0.414,0.469,0.525,0.602,0.648,0.694,0.761,0.811
E01000942,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.008,0.026,0.046,0.067,0.091,0.102,0.127,0.132,0.153,0.177,0.164,0.188,0.201,0.24,0.275,0.322,0.372,0.43,0.487,0.545,0.625,0.672,0.721,0.79,0.842
E01000943,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.013,0.041,0.073,0.106,0.143,0.161,0.201,0.209,0.242,0.28,0.26,0.297,0.317,0.379,0.435,0.509,0.588,0.679,0.77,0.861,0.987,1.062,1.139,1.247,1.331
E01000944,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.016,0.051,0.09,0.13,0.176,0.197,0.246,0.256,0.297,0.344,0.319,0.364,0.389,0.465,0.534,0.624,0.721,0.833,0.944,1.057,1.211,1.303,1.397,1.531,1.633
E01000946,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.077,0.248,0.439,0.634,0.857,0.963,1.202,1.25,1.449,1.679,1.556,1.778,1.899,2.27,2.606,3.049,3.52,4.068,4.611,5.16,5.912,6.363,6.821,7.472,7.97
E01000947,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.038,0.124,0.22,0.317,0.428,0.481,0.601,0.625,0.725,0.839,0.778,0.889,0.95,1.135,1.303,1.525,1.76,2.034,2.306,2.58,2.957,3.182,3.411,3.737,3.986
E01000948,Domestic battery capacity,Counterfactual,Low,kW,4.162,4.806,5.522,6.003,6.185,6.388,6.595,6.832,6.945,7.2,7.251,7.463,7.706,7.144,7.38,7.509,7.903,8.261,8.731,9.232,9.816,10.393,10.977,11.777,12.257,12.744,13.437,13.967
E01000949,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.01,0.031,0.056,0.08,0.108,0.122,0.152,0.158,0.183,0.212,0.197,0.225,0.24,0.287,0.33,0.386,0.445,0.515,0.584,0.653,0.748,0.805,0.863,0.946,1.009
E01000951,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.003,0.01,0.018,0.026,0.035,0.039,0.049,0.051,0.059,0.068,0.063,0.072,0.077,0.092,0.106,0.124,0.143,0.166,0.188,0.21,0.241,0.259,0.278,0.304,0.325
E01000952,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.035,0.114,0.201,0.29,0.392,0.44,0.55,0.572,0.663,0.768,0.712,0.814,0.869,1.038,1.192,1.395,1.61,1.861,2.109,2.361,2.705,2.911,3.121,3.418,3.646
E01000954,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.005,0.018,0.031,0.045,0.061,0.068,0.085,0.089,0.103,0.119,0.11,0.126,0.135,0.161,0.185,0.216,0.25,0.289,0.327,0.366,0.42,0.452,0.484,0.531,0.566
E01000955,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.009,0.031,0.054,0.078,0.106,0.119,0.148,0.154,0.179,0.207,0.192,0.22,0.234,0.28,0.322,0.376,0.435,0.502,0.569,0.637,0.73,0.786,0.842,0.923,0.984
E01000956,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.004,0.014,0.024,0.035,0.048,0.054,0.067,0.07,0.081,0.094,0.087,0.099,0.106,0.127,0.145,0.17,0.196,0.227,0.257,0.288,0.33,0.355,0.38,0.417,0.444
E01000957,Domestic battery capacity,Counterfactual,Low,kW,3.063,3.537,4.064,4.421,4.562,4.719,4.879,5.063,5.15,5.347,5.387,5.551,5.739,5.32,5.503,5.602,5.908,6.185,6.548,6.936,7.387,7.834,8.286,8.905,9.276,9.653,10.189,10.599
E01000958,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.068,0.221,0.39,0.563,0.761,0.855,1.068,1.11,1.287,1.491,1.382,1.579,1.686,2.016,2.315,2.707,3.126,3.613,4.095,4.582,5.25,5.651,6.058,6.636,7.078
E01000959,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.002,0.008,0.014,0.02,0.027,0.03,0.038,0.039,0.046,0.053,0.049,0.056,0.06,0.072,0.082,0.096,0.111,0.128,0.145,0.163,0.186,0.201,0.215,0.236,0.251
E01000960,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.05,0.163,0.288,0.416,0.562,0.631,0.788,0.82,0.951,1.101,1.021,1.166,1.246,1.489,1.71,2,2.308,2.668,3.024,3.384,3.878,4.173,4.474,4.901,5.228
E01000961,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.052,0.168,0.297,0.428,0.579,0.65,0.812,0.845,0.979,1.134,1.051,1.202,1.283,1.534,1.761,2.06,2.378,2.749,3.115,3.486,3.994,4.299,4.609,5.049,5.385
E01000962,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.008,0.027,0.048,0.07,0.094,0.106,0.132,0.137,0.159,0.184,0.171,0.195,0.208,0.249,0.286,0.335,0.386,0.446,0.506,0.566,0.649,0.698,0.749,0.82,0.875
E01000963,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.074,0.238,0.42,0.606,0.82,0.921,1.15,1.196,1.387,1.606,1.489,1.702,1.817,2.172,2.494,2.917,3.368,3.893,4.412,4.938,5.658,6.089,6.528,7.151,7.627
E01000964,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.023,0.075,0.132,0.191,0.258,0.29,0.362,0.377,0.437,0.506,0.469,0.536,0.573,0.684,0.786,0.919,1.061,1.226,1.39,1.556,1.782,1.918,2.056,2.253,2.403
E01000965,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.038,0.123,0.218,0.314,0.425,0.477,0.596,0.62,0.718,0.832,0.771,0.882,0.941,1.125,1.292,1.511,1.745,2.016,2.285,2.558,2.93,3.154,3.381,3.704,3.951
E01000966,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.057,0.183,0.323,0.466,0.63,0.708,0.885,0.92,1.066,1.235,1.145,1.309,1.397,1.67,1.918,2.243,2.59,2.993,3.393,3.797,4.35,4.682,5.019,5.498,5.865
E01000967,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.058,0.187,0.33,0.476,0.644,0.724,0.904,0.94,1.09,1.262,1.17,1.337,1.428,1.707,1.96,2.292,2.646,3.059,3.467,3.88,4.445,4.784,5.129,5.618,5.993
E01000968,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.037,0.12,0.213,0.307,0.415,0.466,0.582,0.606,0.702,0.813,0.754,0.861,0.92,1.099,1.262,1.477,1.705,1.97,2.233,2.499,2.863,3.082,3.304,3.619,3.86
E01000969,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.047,0.15,0.266,0.384,0.519,0.583,0.728,0.758,0.878,1.017,0.943,1.078,1.151,1.376,1.579,1.847,2.133,2.465,2.794,3.127,3.582,3.856,4.133,4.528,4.83
E01000970,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.014,0.045,0.08,0.116,0.156,0.176,0.219,0.228,0.265,0.306,0.284,0.325,0.347,0.414,0.476,0.556,0.642,0.743,0.842,0.942,1.079,1.161,1.245,1.364,1.455
E01000971,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01000972,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.025,0.082,0.146,0.21,0.284,0.319,0.398,0.414,0.48,0.556,0.516,0.59,0.63,0.752,0.864,1.011,1.167,1.349,1.528,1.711,1.96,2.109,2.261,2.477,2.642
E01000973,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.037,0.121,0.214,0.309,0.418,0.469,0.586,0.609,0.706,0.818,0.758,0.867,0.926,1.106,1.27,1.486,1.716,1.983,2.247,2.515,2.882,3.101,3.325,3.642,3.885
E01000974,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.051,0.164,0.29,0.418,0.565,0.635,0.793,0.824,0.956,1.107,1.026,1.173,1.252,1.497,1.719,2.01,2.321,2.682,3.04,3.402,3.898,4.196,4.498,4.927,5.256
E01000975,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.357,1.155,2.046,2.941,3.993,4.536,5.683,6.033,6.89,7.979,7.531,8.708,9.432,11.061,12.827,15.149,17.526,20.302,22.878,25.55,29.372,31.387,33.486,36.529,38.775
E01000976,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.206,0.665,1.178,1.694,2.299,2.612,3.273,3.474,3.967,4.595,4.336,5.014,5.431,6.369,7.386,8.723,10.092,11.69,13.174,14.712,16.913,18.073,19.282,21.034,22.328
E01000977,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.343,1.109,1.965,2.825,3.835,4.357,5.458,5.794,6.617,7.663,7.233,8.363,9.059,10.623,12.319,14.549,16.832,19.498,21.973,24.538,28.21,30.144,32.16,35.083,37.24
E01000978,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.145,0.468,0.829,1.192,1.618,1.838,2.303,2.445,2.792,3.234,3.052,3.529,3.823,4.483,5.199,6.14,7.103,8.228,9.272,10.355,11.904,12.721,13.571,14.805,15.715
E01000979,Domestic battery capacity,Counterfactual,Low,kW,2.727,3.14,3.598,4.163,4.855,5.627,6.403,7.315,7.785,8.779,9.082,9.825,10.769,10.164,11.183,11.812,13.223,14.753,16.766,18.826,21.231,23.464,25.779,29.092,30.837,32.656,35.293,37.24
E01000980,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.295,0.954,1.689,2.428,3.297,3.745,4.692,4.98,5.688,6.587,6.217,7.189,7.787,9.131,10.59,12.507,14.469,16.761,18.888,21.093,24.249,25.912,27.645,30.157,32.012
E01000981,Domestic battery capacity,Counterfactual,Low,kW,3.705,4.266,4.889,5.789,7.026,8.405,9.792,11.422,12.263,14.04,14.581,15.909,17.596,16.608,18.43,19.553,22.075,24.812,28.409,32.091,36.391,40.381,44.52,50.441,53.561,56.813,61.526,65.006
E01000982,Domestic battery capacity,Counterfactual,Low,kW,1.482,1.707,1.956,2.5,3.407,4.418,5.435,6.63,7.247,8.55,8.947,9.92,11.158,10.531,11.867,12.691,14.54,16.547,19.184,21.884,25.038,27.964,30.998,35.34,37.628,40.012,43.469,46.02
E01000983,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.288,0.933,1.651,2.374,3.224,3.662,4.588,4.87,5.562,6.441,6.08,7.029,7.615,8.929,10.355,12.23,14.149,16.39,18.469,20.626,23.712,25.338,27.032,29.489,31.302
E01000984,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.646,2.089,3.7,5.32,7.222,8.204,10.279,10.911,12.461,14.431,13.62,15.748,17.059,20.004,23.199,27.399,31.698,36.718,41.377,46.209,53.123,56.766,60.562,66.065,70.128
E01000985,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.818,2.646,4.686,6.738,9.148,10.391,13.019,13.819,15.783,18.278,17.252,19.947,21.608,25.337,29.384,34.703,40.148,46.507,52.409,58.529,67.286,71.9,76.708,83.678,88.824
E01000986,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.342,1.105,1.957,2.814,3.821,4.34,5.438,5.772,6.592,7.634,7.205,8.331,9.025,10.583,12.273,14.494,16.769,19.425,21.889,24.446,28.103,30.03,32.038,34.95,37.099
E01000987,Domestic battery capacity,Counterfactual,Low,kW,3.705,4.266,4.889,5.952,7.551,9.335,11.13,13.238,14.326,16.625,17.325,19.043,21.226,20.033,22.391,23.844,27.106,30.646,35.299,40.063,45.625,50.788,56.141,63.801,67.838,72.044,78.141,82.643
E01000989,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.352,4.376,7.748,11.141,15.126,17.182,21.526,22.85,26.097,30.223,28.525,32.982,35.728,41.895,48.586,57.381,66.384,76.899,86.657,96.776,111.255,118.885,126.835,138.361,146.869
E01000990,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.18,3.818,6.761,9.721,13.198,14.993,18.783,19.939,22.771,26.372,24.89,28.779,31.175,36.556,42.395,50.069,57.926,67.1,75.615,84.445,97.079,103.736,110.673,120.73,128.155
E01000991,Domestic battery capacity,Counterfactual,Low,kW,3.705,4.266,4.889,6.213,8.398,10.835,13.286,16.165,17.651,20.79,21.747,24.092,27.074,25.553,28.773,30.757,35.213,40.048,46.403,52.908,60.506,67.556,74.868,85.33,90.843,96.587,104.915,111.063
E01000992,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.429,1.389,2.459,3.536,4.801,5.454,6.833,7.253,8.284,9.594,9.055,10.469,11.341,13.298,15.423,18.214,21.072,24.41,27.507,30.719,35.315,37.737,40.261,43.919,46.62
E01000993,Domestic battery capacity,Counterfactual,Low,kW,2.727,3.14,3.598,4.784,6.864,9.184,11.518,14.259,15.674,18.662,19.573,21.806,24.645,23.26,26.326,28.215,32.458,37.061,43.111,49.305,56.538,63.251,70.212,80.173,85.421,90.89,98.819,104.673
E01000994,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.076,3.48,6.162,8.861,12.031,13.666,17.121,18.174,20.756,24.038,22.688,26.233,28.417,33.322,38.644,45.639,52.8,61.163,68.924,76.973,88.489,94.557,100.88,110.048,116.815
E01000995,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.412,1.333,2.361,3.395,4.61,5.236,6.56,6.964,7.953,9.211,8.693,10.051,10.888,12.768,14.807,17.487,20.231,23.435,26.409,29.493,33.906,36.231,38.654,42.166,44.759
E01000996,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.492,1.591,2.817,4.05,5.499,6.247,7.826,8.308,9.488,10.988,10.371,11.991,12.989,15.231,17.664,20.862,24.135,27.958,31.505,35.184,40.449,43.222,46.113,50.303,53.397
E01000997,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.177,0.574,1.016,1.462,1.984,2.254,2.824,2.998,3.424,3.965,3.742,4.327,4.687,5.496,6.374,7.528,8.709,10.088,11.368,12.696,14.595,15.596,16.639,18.151,19.267
E01000998,Domestic battery capacity,Counterfactual,Low,kW,2.223,2.56,2.933,3.242,3.468,3.719,3.971,4.268,4.421,4.745,4.843,5.085,5.392,5.089,5.421,5.626,6.085,6.583,7.238,7.909,8.692,9.419,10.172,11.25,11.819,12.411,13.269,13.902
E01000999,Domestic battery capacity,Counterfactual,Low,kW,2.727,3.14,3.598,3.854,3.854,3.854,3.854,3.854,3.854,3.854,3.854,3.854,3.854,3.637,3.637,3.637,3.637,3.637,3.637,3.637,3.637,3.637,3.637,3.637,3.637,3.637,3.637,3.637
E01001000,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.269,0.87,1.541,2.215,3.008,3.417,4.281,4.544,5.19,6.01,5.673,6.559,7.105,8.331,9.662,11.411,13.201,15.292,17.233,19.245,22.125,23.642,25.223,27.515,29.207
E01001001,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01001002,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.204,0.66,1.169,1.682,2.283,2.593,3.249,3.449,3.939,4.562,4.305,4.978,5.393,6.323,7.333,8.661,10.02,11.607,13.079,14.607,16.792,17.944,19.144,20.883,22.168
E01001003,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.015,3.284,5.814,8.36,11.351,12.894,16.154,17.148,19.584,22.68,21.406,24.751,26.811,31.439,36.461,43.061,49.817,57.708,65.03,72.624,83.49,89.215,95.181,103.83,110.216
E01001004,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.449,1.454,2.574,3.702,5.026,5.709,7.153,7.592,8.671,10.042,9.478,10.959,11.871,13.92,16.144,19.066,22.058,25.551,28.794,32.156,36.967,39.502,42.144,45.973,48.801
E01001005,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.254,0.82,1.453,2.089,2.836,3.222,4.036,4.284,4.893,5.667,5.348,6.184,6.699,7.855,9.11,10.759,12.447,14.418,16.248,18.145,20.86,22.291,23.781,25.942,27.538
E01001006,Domestic battery capacity,Counterfactual,Low,kW,2.727,3.14,3.598,4.276,5.221,6.274,7.334,8.579,9.222,10.579,10.993,12.007,13.296,12.549,13.942,14.799,16.726,18.817,21.564,24.377,27.662,30.711,33.872,38.396,40.779,43.263,46.864,49.522
E01001007,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01001008,Domestic battery capacity,Counterfactual,Low,kW,2.668,3.072,3.52,4.6,6.454,8.523,10.604,13.048,14.31,16.975,17.787,19.778,22.309,21.056,23.79,25.474,29.257,33.362,38.757,44.28,50.729,56.715,62.922,71.804,76.484,81.361,88.431,93.65
E01001009,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01001010,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.453,1.467,2.597,3.734,5.07,5.759,7.215,7.659,8.747,10.13,9.561,11.055,11.975,14.042,16.285,19.233,22.251,25.775,29.046,32.438,37.291,39.848,42.513,46.376,49.228
E01001011,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.699,2.261,4.004,5.758,7.817,8.88,11.125,11.809,13.487,15.62,14.742,17.046,18.465,21.652,25.11,29.655,34.309,39.743,44.786,50.016,57.499,61.442,65.55,71.507,75.905
E01001012,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.146,0.473,0.837,1.203,1.634,1.856,2.325,2.468,2.819,3.264,3.081,3.562,3.859,4.525,5.248,6.198,7.17,8.306,9.36,10.453,12.017,12.841,13.7,14.944,15.863
E01001013,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.248,0.804,1.423,2.046,2.778,3.156,3.954,4.197,4.794,5.551,5.24,6.058,6.563,7.695,8.924,10.54,12.194,14.125,15.917,17.776,20.436,21.837,23.297,25.415,26.978
E01001015,Domestic battery capacity,Counterfactual,Low,kW,13.488,15.529,17.796,19.613,20.851,22.231,23.619,25.25,26.091,27.869,28.411,29.739,31.428,29.662,31.486,32.61,35.133,37.872,41.471,45.155,49.458,53.451,57.592,63.518,66.64,69.893,74.61,78.092
E01001016,Domestic battery capacity,Counterfactual,Low,kW,7.678,8.84,10.13,11.715,13.649,15.807,17.978,20.528,21.844,24.624,25.471,27.548,30.189,28.493,31.345,33.102,37.048,41.33,46.957,52.719,59.447,65.691,72.166,81.431,86.313,91.4,98.775,104.22
E01001017,Domestic battery capacity,Counterfactual,Low,kW,11.857,13.652,15.645,17.431,18.939,20.622,22.315,24.303,25.329,27.497,28.158,29.777,31.836,30.048,32.271,33.642,36.719,40.058,44.446,48.938,54.185,59.054,64.103,71.327,75.134,79.101,84.852,89.098
E01001018,Domestic battery capacity,Counterfactual,Low,kW,6.373,7.338,8.409,9.925,11.978,14.268,16.572,19.278,20.675,23.625,24.524,26.729,29.531,27.872,30.899,32.763,36.951,41.496,47.468,53.583,60.723,67.35,74.222,84.055,89.236,94.635,102.462,108.24
E01001019,Domestic battery capacity,Counterfactual,Low,kW,7.174,8.26,9.465,10.892,12.58,14.462,16.356,18.581,19.729,22.154,22.893,24.705,27.009,25.491,27.979,29.512,32.954,36.69,41.599,46.625,52.495,57.942,63.59,71.673,75.932,80.37,86.804,91.553
E01001020,Domestic battery capacity,Counterfactual,Low,kW,4.447,5.12,5.867,6.512,7.024,7.594,8.169,8.843,9.191,9.926,10.15,10.699,11.397,10.757,11.511,11.976,13.019,14.151,15.639,17.163,18.942,20.593,22.305,24.755,26.045,27.391,29.341,30.78
E01001021,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.528,1.71,3.028,4.354,5.911,6.714,8.412,8.93,10.198,11.811,11.147,12.889,13.962,16.372,18.987,22.424,25.942,30.051,33.864,37.819,43.477,46.458,49.565,54.069,57.394
E01001022,Domestic battery capacity,Counterfactual,Low,kW,2.727,3.14,3.598,4.442,5.758,7.226,8.703,10.437,11.332,13.223,13.799,15.212,17.008,16.052,17.992,19.187,21.871,24.783,28.611,32.529,37.106,41.352,45.757,52.058,55.379,58.839,63.855,67.558
E01001023,Domestic battery capacity,Counterfactual,Low,kW,10.138,11.673,13.376,14.618,15.271,16,16.733,17.593,18.038,18.976,19.262,19.963,20.854,19.683,20.645,21.238,22.57,24.016,25.915,27.86,30.131,32.238,34.424,37.551,39.199,40.916,43.406,45.244
E01001024,Domestic battery capacity,Counterfactual,Low,kW,5.395,6.212,7.118,8.013,8.881,9.85,10.825,11.97,12.561,13.809,14.189,15.122,16.308,15.391,16.672,17.461,19.233,21.155,23.682,26.269,29.29,32.094,35.001,39.161,41.353,43.637,46.949,49.394
E01001025,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.42,1.361,2.409,3.464,4.704,5.343,6.694,7.106,8.115,9.398,8.87,10.256,11.11,13.028,15.108,17.843,20.643,23.913,26.947,30.094,34.596,36.969,39.441,43.025,45.671
E01001026,Domestic battery capacity,Counterfactual,Low,kW,2.727,3.14,3.598,4.597,6.257,8.11,9.973,12.162,13.292,15.678,16.405,18.188,20.455,19.306,21.754,23.262,26.65,30.325,35.156,40.101,45.877,51.237,56.795,64.748,68.939,73.306,79.637,84.311
E01001027,Domestic battery capacity,Counterfactual,Low,kW,3.705,4.266,4.889,6.234,8.464,10.952,13.454,16.394,17.911,21.115,22.092,24.486,27.53,25.984,29.271,31.297,35.846,40.782,47.269,53.911,61.667,68.865,76.329,87.01,92.637,98.502,107.004,113.28
E01001028,Domestic battery capacity,Counterfactual,Low,kW,10.079,11.604,13.298,14.64,15.529,16.52,17.517,18.688,19.292,20.569,20.958,21.912,23.125,21.826,23.136,23.943,25.755,27.722,30.306,32.952,36.043,38.91,41.884,46.14,48.382,50.719,54.106,56.607
E01001029,Domestic battery capacity,Counterfactual,Low,kW,6.67,7.679,8.8,9.846,10.787,11.837,12.893,14.134,14.774,16.126,16.538,17.549,18.833,17.775,19.162,20.017,21.937,24.02,26.757,29.56,32.833,35.871,39.021,43.528,45.903,48.377,51.965,54.614
E01001030,Domestic battery capacity,Counterfactual,Low,kW,10.183,11.724,13.435,15.222,17.084,19.16,21.249,23.703,24.969,27.644,28.459,30.458,32.999,31.145,33.889,35.58,39.377,43.497,48.913,54.456,60.931,66.939,73.17,82.085,86.783,91.678,98.775,104.014
E01001031,Domestic battery capacity,Counterfactual,Low,kW,24.234,27.902,31.973,34.778,35.97,37.3,38.638,40.209,41.019,42.732,43.254,44.534,46.161,43.568,45.325,46.407,48.839,51.477,54.945,58.494,62.64,66.487,70.477,76.185,79.193,82.328,86.872,90.227
E01001032,Domestic battery capacity,Counterfactual,Low,kW,12.947,14.907,17.082,18.802,19.935,21.198,22.469,23.962,24.732,26.36,26.855,28.072,29.617,27.953,29.623,30.652,32.962,35.468,38.763,42.136,46.075,49.73,53.521,58.945,61.803,64.781,69.099,72.286
E01001033,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.529,1.711,3.03,4.358,5.916,6.72,8.42,8.937,10.207,11.821,11.157,12.9,13.974,16.386,19.004,22.444,25.965,30.078,33.895,37.853,43.516,46.5,49.61,54.118,57.446
E01001034,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.393,1.272,2.253,3.24,4.399,4.997,6.26,6.645,7.589,8.789,8.295,9.591,10.39,12.183,14.129,16.687,19.305,22.363,25.201,28.144,32.354,34.573,36.885,40.237,42.711
E01001035,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.103,0.332,0.588,0.846,1.149,1.305,1.635,1.736,1.982,2.296,2.167,2.505,2.714,3.182,3.69,4.358,5.042,5.841,6.582,7.35,8.45,9.03,9.634,10.509,11.155
E01001036,Domestic battery capacity,Counterfactual,Low,kW,13.784,15.871,18.187,19.964,21.047,22.256,23.472,24.901,25.638,27.195,27.67,28.834,30.313,28.61,30.207,31.192,33.402,35.801,38.954,42.181,45.95,49.448,53.075,58.266,61.001,63.85,67.982,71.032
E01001037,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.634,2.053,3.635,5.227,7.097,8.062,10.1,10.721,12.244,14.18,13.383,15.474,16.763,19.656,22.796,26.922,31.146,36.08,40.658,45.406,52.199,55.779,59.509,64.916,68.909
E01001038,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.166,0.538,0.953,1.37,1.861,2.114,2.648,2.811,3.21,3.718,3.509,4.057,4.395,5.153,5.976,7.058,8.166,9.459,10.659,11.904,13.685,14.624,15.601,17.019,18.066
E01001039,Domestic battery capacity,Counterfactual,Low,kW,6.433,7.406,8.487,9.781,11.327,13.051,14.785,16.822,17.874,20.094,20.771,22.431,24.54,23.161,25.44,26.843,29.996,33.417,37.913,42.515,47.89,52.878,58.051,65.453,69.353,73.417,79.309,83.659
E01001040,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.544,1.759,3.115,4.479,6.081,6.907,8.654,9.186,10.491,12.15,11.467,13.259,14.363,16.842,19.532,23.068,26.688,30.915,34.837,38.905,44.726,47.793,50.99,55.623,59.044
E01001041,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.338,1.094,1.937,2.785,3.781,4.295,5.381,5.712,6.524,7.555,7.131,8.245,8.931,10.473,12.145,14.344,16.595,19.223,21.662,24.192,27.811,29.718,31.706,34.587,36.714
