LSOA21CD,Parameter,Scenario_world,Scenario,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01000111,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.837,2.871,5.328,8.254,11.72,15.152,19.119,22.643,26.847,31.135,34.365,38.885,43.31,48.353,53.363,58.931,64.17,69.524,74.387,79.041,84.238,87.524,90.528,93.877,96.185
E01000112,Domestic battery capacity,Holistic Transition,High,kW,2.694,3.87,5.3,7.811,11.8,16.62,22.358,29.155,35.885,43.665,50.575,58.82,67.228,73.563,82.429,91.105,100.996,110.821,121.74,132.015,142.514,152.051,161.178,171.37,177.814,183.705,190.273,194.799
E01000113,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.583,8.862,16.45,25.482,36.184,46.777,59.024,69.902,82.883,96.119,106.092,120.048,133.707,149.277,164.744,181.933,198.108,214.636,229.649,244.016,260.062,270.206,279.48,289.818,296.944
E01000114,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.8,6.177,11.466,17.762,25.22,32.604,41.141,48.723,57.77,66.996,73.947,83.675,93.195,104.048,114.829,126.81,138.083,149.604,160.068,170.082,181.266,188.337,194.801,202.007,206.974
E01000115,Domestic battery capacity,Holistic Transition,High,kW,12.415,17.834,24.424,30.323,34.907,40.446,47.04,54.852,62.586,71.527,79.468,88.944,98.607,105.887,116.076,126.047,137.414,148.705,161.254,173.062,185.128,196.088,206.576,218.29,225.696,232.466,240.013,245.215
E01000116,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.389,8.197,15.215,23.569,33.467,43.265,54.593,64.654,76.66,88.903,98.127,111.035,123.668,138.07,152.375,168.274,183.234,198.521,212.407,225.696,240.537,249.92,258.497,268.059,274.65
E01000117,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.298,4.454,8.267,12.806,18.183,23.507,29.662,35.128,41.651,48.303,53.314,60.328,67.192,75.016,82.789,91.427,99.555,107.861,115.406,122.626,130.689,135.787,140.447,145.643,149.223
E01000118,Domestic battery capacity,Holistic Transition,High,kW,3.66,5.258,7.201,11.164,17.924,26.093,35.817,47.337,58.742,71.927,83.637,97.612,111.861,122.597,137.621,152.326,169.089,185.739,204.244,221.657,239.45,255.613,271.08,288.354,299.275,309.259,320.389,328.06
E01000119,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.865,6.4,11.879,18.402,26.13,33.781,42.625,50.481,59.855,69.413,76.615,86.693,96.557,107.802,118.971,131.384,143.065,155.001,165.843,176.218,187.806,195.132,201.829,209.295,214.44
E01000120,Domestic battery capacity,Holistic Transition,High,kW,7.32,10.515,14.401,18.23,21.788,26.087,31.204,37.267,43.269,50.208,56.371,63.725,71.224,76.874,84.78,92.519,101.34,110.103,119.842,129.005,138.369,146.875,155.015,164.106,169.853,175.107,180.964,185.001
E01000121,Domestic battery capacity,Holistic Transition,High,kW,2.694,3.87,5.3,7.783,11.705,16.444,22.084,28.767,35.383,43.032,49.825,57.932,66.198,72.426,81.142,89.672,99.396,109.055,119.79,129.891,140.213,149.589,158.562,168.582,174.918,180.71,187.166,191.616
E01000122,Domestic battery capacity,Holistic Transition,High,kW,3.66,5.258,7.201,9.051,10.672,12.631,14.964,17.727,20.462,23.625,26.434,29.786,33.203,35.779,39.382,42.909,46.93,50.924,55.362,59.539,63.807,67.684,71.393,75.537,78.156,80.551,83.22,85.06
E01000123,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.868,6.411,11.899,18.433,26.174,33.837,42.697,50.565,59.955,69.53,76.744,86.839,96.72,107.983,119.171,131.605,143.305,155.261,166.121,176.514,188.121,195.459,202.168,209.646,214.801
E01000124,Domestic battery capacity,Holistic Transition,High,kW,2.635,3.786,5.184,7.322,10.447,14.223,18.719,24.045,29.317,35.412,40.826,47.287,53.874,58.838,65.783,72.581,80.331,88.028,96.583,104.633,112.859,120.331,127.482,135.468,140.517,145.132,150.277,153.824
E01000126,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.67,5.729,10.635,16.474,23.392,30.241,38.159,45.191,53.583,62.14,68.587,77.609,86.44,96.506,106.505,117.617,128.074,138.759,148.465,157.753,168.127,174.685,180.68,187.364,191.97
E01000127,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.852,6.356,11.798,18.277,25.952,33.55,42.334,50.135,59.445,68.939,76.091,86.101,95.897,107.065,118.158,130.486,142.087,153.941,164.709,175.014,186.522,193.798,200.449,207.864,212.974
E01000128,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.834,2.86,5.309,8.225,11.678,15.098,19.051,22.561,26.751,31.023,34.242,38.746,43.155,48.18,53.172,58.72,63.941,69.275,74.121,78.758,83.937,87.211,90.204,93.541,95.841
E01000129,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.919,3.154,5.854,9.068,12.876,16.646,21.004,24.875,29.494,34.204,37.753,42.719,47.58,53.121,58.624,64.741,70.497,76.378,81.721,86.834,92.543,96.153,99.454,103.132,105.668
E01000130,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.402,4.811,8.931,13.835,19.644,25.396,32.045,37.95,44.998,52.184,57.598,65.175,72.59,81.044,89.44,98.772,107.554,116.527,124.678,132.478,141.189,146.697,151.731,157.344,161.213
E01000131,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.037,3.56,6.608,10.236,14.535,18.79,23.71,28.079,33.293,38.61,42.616,48.222,53.709,59.964,66.176,73.081,79.578,86.218,92.248,98.02,104.465,108.54,112.265,116.418,119.28
E01000132,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.266,7.775,14.433,22.358,31.746,41.041,51.786,61.33,72.719,84.332,93.082,105.326,117.31,130.972,144.541,159.623,173.814,188.315,201.487,214.093,228.171,237.071,245.208,254.278,260.53
E01000133,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.351,4.636,8.606,13.332,18.93,24.472,30.879,36.571,43.361,50.286,55.504,62.805,69.951,78.097,86.188,95.181,103.643,112.29,120.144,127.661,136.055,141.363,146.214,151.623,155.351
E01000134,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.081,7.139,13.252,20.529,29.149,37.684,47.55,56.313,66.77,77.433,85.467,96.71,107.714,120.258,132.717,146.565,159.595,172.91,185.005,196.579,209.505,217.678,225.149,233.477,239.218
E01000135,Domestic battery capacity,Holistic Transition,High,kW,5.124,7.361,10.081,12.806,15.404,18.543,22.28,26.707,31.09,36.157,40.658,46.028,51.505,55.631,61.405,67.056,73.498,79.897,87.009,93.701,100.539,106.75,112.695,119.333,123.53,127.367,131.644,134.593
E01000136,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.597,5.48,10.172,15.757,22.373,28.924,36.497,43.223,51.249,59.433,65.6,74.229,82.675,92.303,101.866,112.495,122.496,132.716,141.999,150.883,160.804,167.077,172.811,179.204,183.61
E01000137,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.254,0.871,1.617,2.505,3.557,4.598,5.802,6.871,8.147,9.448,10.428,11.8,13.142,14.673,16.193,17.882,19.472,21.097,22.572,23.985,25.562,26.559,27.47,28.486,29.187
E01000138,Domestic battery capacity,Holistic Transition,High,kW,3.704,5.321,7.287,10.48,15.333,21.196,28.176,36.446,44.632,54.096,62.502,72.533,82.762,90.468,101.253,111.808,123.841,135.793,149.076,161.575,174.347,185.949,197.052,209.451,217.29,224.457,232.446,237.952
E01000139,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.562,1.927,3.578,5.542,7.869,10.173,12.837,15.203,18.026,20.904,23.073,26.108,29.079,32.465,35.829,39.567,43.085,46.679,49.945,53.069,56.559,58.765,60.782,63.03,64.58
E01000140,Domestic battery capacity,Holistic Transition,High,kW,2.196,3.155,4.32,5.805,7.69,9.967,12.678,15.889,19.069,22.744,26.009,29.905,33.877,36.87,41.058,45.158,49.831,54.473,59.631,64.486,69.446,73.952,78.264,83.079,86.124,88.907,92.01,94.148
E01000141,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.196,4.104,7.617,11.799,16.755,21.66,27.331,32.368,38.378,44.507,49.125,55.587,61.912,69.122,76.284,84.243,91.732,99.386,106.338,112.99,120.42,125.117,129.412,134.199,137.498
E01000142,Domestic battery capacity,Holistic Transition,High,kW,2.635,3.786,5.184,7.501,11.061,15.363,20.485,26.552,32.559,39.503,45.671,53.031,60.536,66.19,74.103,81.848,90.677,99.446,109.192,118.363,127.735,136.247,144.394,153.491,159.243,164.502,170.363,174.404
E01000143,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.828,2.841,5.274,8.17,11.601,14.998,18.925,22.413,26.574,30.818,34.016,38.49,42.87,47.862,52.821,58.332,63.518,68.818,73.631,78.238,83.383,86.635,89.609,92.923,95.208
E01000144,Domestic battery capacity,Holistic Transition,High,kW,2.196,3.155,4.32,6.047,8.52,11.509,15.066,19.281,23.453,28.277,32.561,37.673,42.886,46.814,52.31,57.69,63.822,69.914,76.683,83.054,89.563,95.476,101.135,107.454,111.45,115.102,119.174,121.98
E01000145,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.03,3.534,6.559,10.16,14.427,18.651,23.534,27.872,33.047,38.325,42.301,47.865,53.312,59.52,65.687,72.54,78.99,85.58,91.566,97.294,103.692,107.737,111.434,115.556,118.398
E01000146,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.407,1.397,2.594,4.018,5.705,7.376,9.307,11.022,13.069,15.156,16.729,18.929,21.083,23.538,25.977,28.687,31.238,33.844,36.211,38.477,41.007,42.606,44.069,45.699,46.822
E01000147,Domestic battery capacity,Holistic Transition,High,kW,4.89,7.024,9.62,12.754,16.532,21.096,26.53,32.967,39.34,46.708,53.251,61.06,69.022,75.022,83.417,91.634,101.001,110.305,120.645,130.375,140.318,149.35,157.992,167.645,173.748,179.326,185.545,189.832
E01000150,Domestic battery capacity,Holistic Transition,High,kW,3.66,5.258,7.201,10.337,15.086,20.824,27.655,35.748,43.76,53.022,61.248,71.065,81.075,88.617,99.171,109.501,121.276,132.973,145.973,158.205,170.704,182.058,192.924,205.058,212.73,219.744,227.562,232.951
E01000151,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.653,2.241,4.16,6.444,9.15,11.83,14.927,17.678,20.96,24.307,26.83,30.359,33.813,37.751,41.662,46.009,50.099,54.279,58.076,61.709,65.767,68.332,70.678,73.292,75.094
E01000152,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.54,1.853,3.44,5.328,7.566,9.781,12.342,14.616,17.33,20.098,22.183,25.101,27.957,31.213,34.447,38.041,41.423,44.879,48.018,51.022,54.377,56.498,58.437,60.599,62.089
E01000153,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.63,2.163,4.014,6.218,8.83,11.415,14.403,17.058,20.225,23.455,25.889,29.295,32.628,36.427,40.202,44.396,48.343,52.376,56.04,59.546,63.461,65.937,68.2,70.723,72.462
E01000154,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.73,2.505,4.65,7.203,10.228,13.223,16.685,19.76,23.43,27.171,29.99,33.935,37.797,42.198,46.57,51.429,56.002,60.674,64.918,68.979,73.515,76.383,79.004,81.927,83.941
E01000156,Domestic battery capacity,Holistic Transition,High,kW,4.158,5.973,8.18,10.041,11.299,12.82,14.629,16.773,18.896,21.349,23.529,26.13,28.781,30.78,33.576,36.312,39.432,42.531,45.974,49.215,52.526,55.534,58.413,61.628,63.66,65.518,67.589,69.017
E01000157,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.39,4.769,8.852,13.712,19.471,25.171,31.761,37.615,44.6,51.722,57.089,64.599,71.949,80.327,88.65,97.9,106.603,115.497,123.576,131.307,139.941,145.4,150.39,155.954,159.788
E01000158,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.906,6.541,12.142,18.809,26.707,34.527,43.567,51.596,61.177,70.946,78.308,88.608,98.69,110.183,121.599,134.287,146.225,158.425,169.506,180.111,191.954,199.442,206.287,213.918,219.177
E01000159,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.552,1.895,3.517,5.448,7.735,10,12.618,14.944,17.718,20.548,22.68,25.663,28.583,31.912,35.219,38.893,42.351,45.884,49.094,52.165,55.595,57.764,59.747,61.957,63.48
E01000160,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.906,3.109,5.771,8.94,12.695,16.412,20.709,24.525,29.079,33.723,37.222,42.119,46.911,52.374,57.8,63.831,69.506,75.305,80.572,85.613,91.242,94.801,98.055,101.682,104.182
E01000161,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.33,4.564,8.472,13.124,18.636,24.092,30.4,36.003,42.688,49.505,54.642,61.829,68.864,76.884,84.85,93.703,102.033,110.546,118.279,125.678,133.942,139.167,143.944,149.268,152.938
E01000162,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.904,3.101,5.755,8.916,12.66,16.366,20.651,24.457,28.999,33.63,37.119,42.002,46.781,52.228,57.64,63.654,69.313,75.096,80.348,85.375,90.989,94.538,97.783,101.4,103.893
E01000163,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.534,1.831,3.399,5.266,7.477,9.666,12.197,14.445,17.127,19.862,21.923,24.807,27.63,30.847,34.043,37.595,40.938,44.353,47.456,50.424,53.74,55.836,57.753,59.889,61.362
E01000164,Domestic battery capacity,Holistic Transition,High,kW,2.635,3.786,5.184,6.783,8.6,10.795,13.408,16.503,19.568,23.111,26.258,30.013,33.842,36.727,40.764,44.715,49.219,53.694,58.666,63.345,68.126,72.469,76.626,81.267,84.202,86.885,89.875,91.937
E01000165,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.004,6.876,12.764,19.772,28.075,36.295,45.798,54.238,64.31,74.58,82.318,93.147,103.745,115.827,127.827,141.165,153.715,166.539,178.188,189.336,201.786,209.657,216.853,224.874,230.403
E01000166,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.106,3.794,7.043,10.91,15.491,20.027,25.27,29.927,35.485,41.152,45.421,51.396,57.244,63.91,70.532,77.891,84.816,91.892,98.32,104.471,111.341,115.684,119.654,124.08,127.131
E01000167,Domestic battery capacity,Holistic Transition,High,kW,5.329,7.655,10.484,13.079,15.201,17.765,20.817,24.432,28.012,32.15,35.826,40.211,44.684,48.053,52.769,57.384,62.645,67.871,73.679,79.144,84.729,89.802,94.656,100.078,103.505,106.639,110.132,112.539
E01000168,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.455,8.423,15.634,24.219,34.389,44.458,56.097,66.436,78.773,91.352,100.831,114.094,127.076,141.875,156.574,172.911,188.283,203.992,218.261,231.915,247.165,256.807,265.621,275.446,282.218
E01000169,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.263,7.765,14.414,22.328,31.705,40.987,51.718,61.25,72.624,84.222,92.96,105.188,117.157,130.8,144.352,159.414,173.586,188.068,201.223,213.812,227.872,236.761,244.887,253.945,260.189
E01000170,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.08,7.138,13.249,20.524,29.142,37.675,47.539,56.3,66.754,77.415,85.447,96.687,107.688,120.229,132.686,146.53,159.557,172.869,184.961,196.532,209.456,217.626,225.095,233.422,239.161
E01000171,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.039,3.565,6.617,10.25,14.555,18.816,23.743,28.118,33.34,38.664,42.676,48.289,53.784,60.047,66.268,73.183,79.689,86.337,92.377,98.156,104.61,108.691,112.421,116.58,119.446
E01000172,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.075,3.688,6.846,10.606,15.06,19.469,24.566,29.093,34.496,40.005,44.156,49.964,55.649,62.129,68.567,75.721,82.453,89.332,95.58,101.56,108.238,112.46,116.32,120.623,123.588
E01000173,Domestic battery capacity,Holistic Transition,High,kW,6.047,8.686,11.895,15.254,18.668,22.794,27.704,33.523,39.282,45.941,51.855,58.913,66.109,71.531,79.119,86.546,95.011,103.42,112.766,121.56,130.546,138.709,146.52,155.244,160.76,165.802,171.423,175.297
E01000174,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.779,2.672,4.959,7.682,10.908,14.101,17.793,21.073,24.986,28.976,31.982,36.189,40.307,45.001,49.664,54.845,59.721,64.704,69.23,73.561,78.398,81.456,84.252,87.368,89.517
E01000175,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.926,10.041,18.638,28.872,40.997,53,66.876,79.201,93.909,108.906,120.205,136.017,151.494,169.135,186.66,206.135,224.462,243.188,260.199,276.477,294.657,306.152,316.659,328.372,336.446
E01000176,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.114,3.824,7.098,10.996,15.614,20.185,25.47,30.164,35.766,41.477,45.781,51.803,57.697,64.416,71.09,78.508,85.487,92.619,99.098,105.298,112.222,116.599,120.601,125.062,128.137
E01000177,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.441,4.943,9.176,14.215,20.184,26.093,32.925,38.993,46.234,53.617,59.18,66.965,74.584,83.27,91.897,101.486,110.508,119.728,128.103,136.117,145.067,150.726,155.899,161.666,165.641
E01000178,Domestic battery capacity,Holistic Transition,High,kW,5.856,8.412,11.521,15.241,19.684,25.053,31.444,39.015,46.511,55.176,62.873,72.057,81.422,88.478,98.353,108.017,119.034,129.977,142.139,153.584,165.278,175.9,186.066,197.419,204.597,211.158,218.473,223.515
E01000179,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.176,4.035,7.49,11.602,16.474,21.298,26.873,31.826,37.736,43.763,48.303,54.657,60.876,67.965,75.007,82.833,90.197,97.722,104.558,111.099,118.405,123.024,127.246,131.953,135.197
E01000180,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.223,0.765,1.421,2.201,3.125,4.041,5.098,6.038,7.159,8.303,9.164,10.369,11.549,12.894,14.23,15.715,17.112,18.54,19.836,21.077,22.463,23.34,24.141,25.034,25.649
E01000181,Domestic battery capacity,Holistic Transition,High,kW,3.66,5.258,7.201,10.038,14.062,18.923,24.71,31.567,38.354,46.201,53.171,61.487,69.968,76.357,85.299,94.05,104.026,113.936,124.949,135.312,145.902,155.521,164.726,175.007,181.506,187.448,194.072,198.637
E01000182,Domestic battery capacity,Holistic Transition,High,kW,2.694,3.87,5.3,6.722,8.064,9.686,11.617,13.904,16.168,18.785,21.11,23.885,26.713,28.845,31.828,34.747,38.075,41.38,45.054,48.511,52.043,55.252,58.323,61.752,63.92,65.902,68.112,69.635
E01000183,Domestic battery capacity,Holistic Transition,High,kW,2.694,3.87,5.3,8.171,13.034,18.912,25.908,34.196,42.402,51.888,60.313,70.367,80.619,88.344,99.153,109.733,121.793,133.772,147.086,159.614,172.416,184.044,195.172,207.6,215.458,222.641,230.648,236.167
E01000184,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.917,3.148,5.844,9.052,12.854,16.617,20.968,24.832,29.444,34.146,37.688,42.646,47.498,53.03,58.524,64.63,70.376,76.248,81.581,86.685,92.385,95.989,99.283,102.956,105.487
E01000185,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.099,0.338,0.628,0.973,1.381,1.786,2.253,2.669,3.164,3.669,4.05,4.583,5.104,5.699,6.289,6.946,7.563,8.194,8.767,9.316,9.928,10.315,10.669,11.064,11.336
E01000186,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.607,5.514,10.235,15.856,22.514,29.106,36.726,43.494,51.571,59.807,66.012,74.696,83.195,92.883,102.506,113.202,123.266,133.55,142.891,151.831,161.815,168.127,173.897,180.33,184.763
E01000187,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.188,4.076,7.567,11.721,16.643,21.516,27.149,32.153,38.124,44.212,48.799,55.218,61.501,68.663,75.777,83.684,91.124,98.726,105.632,112.24,119.621,124.287,128.553,133.308,136.585
E01000188,Domestic battery capacity,Holistic Transition,High,kW,10.98,15.773,21.602,26.641,30.263,34.639,39.849,46.022,52.132,59.196,65.471,72.958,80.592,86.345,94.394,102.273,111.254,120.175,130.09,139.42,148.953,157.613,165.9,175.155,181.006,186.355,192.318,196.428
E01000189,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.361,1.24,2.302,3.566,5.064,6.546,8.26,9.782,11.599,13.451,14.847,16.8,18.712,20.891,23.055,25.461,27.724,30.037,32.138,34.149,36.394,37.814,39.112,40.558,41.556
E01000190,Domestic battery capacity,Holistic Transition,High,kW,7.964,11.441,15.668,19.343,22.019,25.252,29.101,33.66,38.174,43.393,48.028,53.559,59.198,63.448,69.394,75.214,81.849,88.439,95.763,102.655,109.697,116.094,122.216,129.053,133.376,137.327,141.732,144.768
E01000191,Domestic battery capacity,Holistic Transition,High,kW,32.385,46.52,63.711,76.465,82.025,88.744,96.742,106.218,115.599,126.443,136.075,147.569,159.29,168.12,180.478,192.573,206.36,220.056,235.276,249.598,264.234,277.528,290.25,304.458,313.44,321.652,330.806,337.116
E01000192,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.062,3.644,6.764,10.478,14.879,19.235,24.271,28.744,34.081,39.524,43.625,49.364,54.98,61.383,67.743,74.811,81.462,88.258,94.432,100.34,106.938,111.109,114.922,119.173,122.103
E01000193,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.631,5.597,10.388,16.092,22.85,29.54,37.275,44.144,52.342,60.7,66.998,75.811,84.437,94.27,104.038,114.893,125.107,135.545,145.026,154.099,164.232,170.639,176.495,183.024,187.524
E01000194,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.878,6.443,11.96,18.527,26.308,34.01,42.914,50.823,60.261,69.884,77.135,87.282,97.213,108.534,119.779,132.276,144.036,156.053,166.969,177.415,189.081,196.457,203.199,210.716,215.896
